Date,Symbol,Open,High,Low,Close,Volume
2023-01-23 00:00:00+05:30,INFY.NS,1407.7906002862817,1424.574076980102,1401.4623986498889,1419.7132568359375,4855020
2023-01-24 00:00:00+05:30,INFY.NS,1430.7186259283192,1438.7893911638814,1421.3180708541106,1423.2899169921875,5200802
2023-01-25 00:00:00+05:30,INFY.NS,1418.7960730383943,1427.0502195525155,1411.2297720671163,1415.1275634765625,4158617
2023-01-27 00:00:00+05:30,INFY.NS,1417.8789993665666,1422.4187353397176,1382.477903144469,1393.254150390625,6209955
2023-01-30 00:00:00+05:30,INFY.NS,1402.104482387963,1416.0447747672706,1394.0337160921317,1411.2757568359375,6964719
2023-01-31 00:00:00+05:30,INFY.NS,1420.53866769089,1420.53866769089,1387.6137712822178,1406.6441650390625,9448126
2023-02-01 00:00:00+05:30,INFY.NS,1414.3936968698845,1426.1788724013397,1401.4164349583425,1422.55615234375,6194199
2023-02-02 00:00:00+05:30,INFY.NS,1423.3816939621152,1455.4352511160564,1423.3816939621152,1452.50048828125,6916834
2023-02-03 00:00:00+05:30,INFY.NS,1465.1109512577386,1471.668434244157,1442.6413310350065,1466.853515625,7040194
2023-02-06 00:00:00+05:30,INFY.NS,1465.569600374364,1465.569600374364,1432.186140277909,1439.75244140625,4570612
2023-02-07 00:00:00+05:30,INFY.NS,1438.972940534242,1445.4387337102248,1426.2248468410608,1432.919921875,4336238
2023-02-08 00:00:00+05:30,INFY.NS,1435.7629765999538,1470.1552548640857,1435.7629765999538,1458.691162109375,7983338
2023-02-09 00:00:00+05:30,INFY.NS,1463.9187005529932,1485.5170954490195,1454.6099470732718,1482.9949951171875,6904911
2023-02-10 00:00:00+05:30,INFY.NS,1479.2806324268656,1482.3530988577234,1464.1480299444947,1475.245361328125,4786762
2023-02-13 00:00:00+05:30,INFY.NS,1464.6524284395919,1464.6524284395919,1436.2214796095184,1437.55126953125,4001199
2023-02-14 00:00:00+05:30,INFY.NS,1453.3718940558135,1463.7354795131805,1447.3647761462753,1461.21337890625,5043736
2023-02-15 00:00:00+05:30,INFY.NS,1452.7298068628425,1466.48671791268,1445.3927876362625,1464.6983642578125,3465747
2023-02-16 00:00:00+05:30,INFY.NS,1467.4039353614166,1480.656382371035,1465.4320889324677,1469.0548095703125,4290289
2023-02-17 00:00:00+05:30,INFY.NS,1461.901041196995,1462.8181685754123,1444.934184696277,1452.54638671875,2857734
2023-02-20 00:00:00+05:30,INFY.NS,1453.6010366458702,1470.1552310976708,1451.3541192838827,1460.4794921875,2417716
2023-02-21 00:00:00+05:30,INFY.NS,1466.2115851689005,1468.9171782738615,1445.3928371814657,1448.602783203125,2723288
2023-02-22 00:00:00+05:30,INFY.NS,1433.47013701294,1444.4756658959568,1426.4083007612826,1432.36962890625,3656244
2023-02-23 00:00:00+05:30,INFY.NS,1439.7524657040512,1439.7524657040512,1419.850845363736,1422.189453125,4766854
2023-02-24 00:00:00+05:30,INFY.NS,1430.7187958678808,1438.9729427671186,1416.9618843691512,1422.1436767578125,2790986
2023-02-27 00:00:00+05:30,INFY.NS,1412.3762259804244,1412.3762259804244,1377.5253840406476,1384.220458984375,4920268
2023-02-28 00:00:00+05:30,INFY.NS,1389.9983063812856,1397.7021991611691,1358.5409027983055,1364.27294921875,9679811
2023-03-01 00:00:00+05:30,INFY.NS,1368.721187614141,1376.4708706843962,1358.7244748581918,1372.0687255859375,5125043
2023-03-02 00:00:00+05:30,INFY.NS,1361.9341118834534,1365.2357479456998,1345.701002604229,1350.1490478515625,4644499
2023-03-03 00:00:00+05:30,INFY.NS,1363.539096991639,1366.336380209989,1350.9285958423973,1356.70654296875,4615015
2023-03-06 00:00:00+05:30,INFY.NS,1370.6929485360001,1394.4006719964855,1369.408947646476,1382.5238037109375,6561742
2023-03-08 00:00:00+05:30,INFY.NS,1367.0243593044893,1372.0226591031646,1358.3574377680816,1368.99609375,4137080
2023-03-09 00:00:00+05:30,INFY.NS,1371.105492034302,1374.177846498556,1352.3960702873087,1357.7154541015625,5104656
2023-03-10 00:00:00+05:30,INFY.NS,1339.0060106489143,1352.1209773156488,1336.850783639018,1349.598876953125,3699580
2023-03-13 00:00:00+05:30,INFY.NS,1342.8579415523982,1355.7895279106722,1309.6579732857313,1316.1695556640625,8798403
2023-03-14 00:00:00+05:30,INFY.NS,1321.5804745956207,1328.3213380398465,1294.0666548608056,1302.32080078125,7402784
2023-03-15 00:00:00+05:30,INFY.NS,1318.8290189326997,1323.2770638171569,1299.4317547126714,1301.999755859375,7556182
2023-03-16 00:00:00+05:30,INFY.NS,1300.3033608672233,1300.3033608672233,1282.7861367735707,1287.7386474609375,7323117
2023-03-17 00:00:00+05:30,INFY.NS,1311.4922204768466,1323.3231866747517,1294.4336727271848,1302.962890625,9090018
2023-03-20 00:00:00+05:30,INFY.NS,1302.0457556788049,1302.0457556788049,1270.0838874264853,1287.325927734375,8221829
2023-03-21 00:00:00+05:30,INFY.NS,1283.0610536791644,1288.5638173118127,1274.806908230192,1275.4488525390625,8536755
2023-03-22 00:00:00+05:30,INFY.NS,1286.7297646654838,1290.6275561835369,1267.60768043243,1274.1192626953125,8356487
2023-03-23 00:00:00+05:30,INFY.NS,1269.258358749589,1269.258358749589,1256.4644769231124,1260.637451171875,7607718
2023-03-24 00:00:00+05:30,INFY.NS,1272.972797414035,1283.015297395886,1263.3429599696206,1266.23193359375,7559127
2023-03-27 00:00:00+05:30,INFY.NS,1271.3677950652989,1280.0805049322928,1260.2246753182865,1273.843994140625,4170193
2023-03-28 00:00:00+05:30,INFY.NS,1276.7330397726337,1282.1441138599873,1261.8297194219722,1263.4346923828125,6633366
2023-03-29 00:00:00+05:30,INFY.NS,1264.7186272999518,1274.715337897841,1251.466181751986,1268.8916015625,8813966
2023-03-31 00:00:00+05:30,INFY.NS,1287.6469035198686,1311.4463153951938,1278.3839389266645,1309.612060546875,8711975
2023-04-03 00:00:00+05:30,INFY.NS,1316.0777246615953,1316.0777246615953,1288.7014961247696,1293.9290771484375,5242764
2023-04-05 00:00:00+05:30,INFY.NS,1283.9785067762718,1309.1995131593774,1283.9785067762718,1305.576904296875,7506334
2023-04-06 00:00:00+05:30,INFY.NS,1298.6524024946332,1310.024804681296,1293.4706102774894,1304.0634765625,6948465
2023-04-10 00:00:00+05:30,INFY.NS,1305.9434783219242,1315.160653204444,1297.7352331131717,1309.291015625,4993788
2023-04-11 00:00:00+05:30,INFY.NS,1310.4835477560237,1314.5647204758934,1273.8901369810926,1289.618896484375,6942255
2023-04-12 00:00:00+05:30,INFY.NS,1295.9467919023184,1312.8677460127374,1283.9782357092786,1309.9329833984375,5831169
2023-04-13 00:00:00+05:30,INFY.NS,1292.9203774786417,1294.1126879036105,1268.3872190480308,1274.0733642578125,11267238
2023-04-17 00:00:00+05:30,INFY.NS,1146.6843436762329,1156.6351528002706,1087.0710673200379,1154.0213623046875,53171705
2023-04-18 00:00:00+05:30,INFY.NS,1164.7059031013866,1164.7059031013866,1149.2523287192262,1154.984375,12430884
2023-04-19 00:00:00+05:30,INFY.NS,1150.3987451220048,1150.3987451220048,1127.5164610086156,1130.0843505859375,11307230
2023-04-20 00:00:00+05:30,INFY.NS,1128.7086346529145,1135.2661178854821,1120.1794170940875,1122.013671875,8621249
2023-04-21 00:00:00+05:30,INFY.NS,1126.324198126057,1131.047426880891,1118.8954881773257,1125.6363525390625,8691352
2023-04-24 00:00:00+05:30,INFY.NS,1126.2325338323785,1128.0667887734735,1117.0612591269032,1124.6734619140625,8313774
2023-04-25 00:00:00+05:30,INFY.NS,1124.3520765699784,1133.1106863492626,1114.3095782390562,1123.38916015625,6808576
2023-04-26 00:00:00+05:30,INFY.NS,1126.2324867816417,1130.8181239428047,1119.3999321931217,1125.81982421875,5680192
2023-04-27 00:00:00+05:30,INFY.NS,1128.0667716038743,1144.3916851127638,1123.848007694374,1142.9700927734375,8020704
2023-04-28 00:00:00+05:30,INFY.NS,1151.6368776414001,1154.6634429645405,1141.7777576955154,1148.931396484375,10118277
2023-05-02 00:00:00+05:30,INFY.NS,1150.581982956658,1173.6935438041753,1150.581982956658,1171.5841064453125,8886401
2023-05-03 00:00:00+05:30,INFY.NS,1161.0833162689144,1167.044644512001,1157.506496932256,1163.9722900390625,5549783
2023-05-04 00:00:00+05:30,INFY.NS,1163.788814662558,1170.0712271598577,1157.8733874843501,1168.0076904296875,4505401
2023-05-05 00:00:00+05:30,INFY.NS,1173.0058612365624,1173.0058612365624,1150.3069596997327,1154.7550048828125,5373791
2023-05-08 00:00:00+05:30,INFY.NS,1157.8273351579073,1165.026874150822,1151.1781621177383,1160.71630859375,5260842
2023-05-09 00:00:00+05:30,INFY.NS,1161.0832230022093,1166.5859870922673,1156.2224032743827,1165.3936767578125,4969897
2023-05-10 00:00:00+05:30,INFY.NS,1170.621404606506,1170.621404606506,1154.800957377408,1158.5611572265625,6515734
2023-05-11 00:00:00+05:30,INFY.NS,1164.980913284401,1170.162704744329,1149.2063690414109,1152.0035400390625,6888461
2023-05-12 00:00:00+05:30,INFY.NS,1149.4815684750179,1151.9119783998672,1136.3667142373067,1142.0069580078125,8292212
2023-05-15 00:00:00+05:30,INFY.NS,1146.317457613311,1163.742876662217,1142.4196665102663,1154.067138671875,5534710
2023-05-16 00:00:00+05:30,INFY.NS,1160.1661142944206,1168.3743594123644,1158.1025777274938,1159.524169921875,5236469
2023-05-17 00:00:00+05:30,INFY.NS,1156.1307625392042,1156.4517347340925,1139.48487806171,1143.566162109375,10465667
2023-05-18 00:00:00+05:30,INFY.NS,1154.2965053260136,1155.2595338626716,1139.4848756551935,1142.74072265625,6948732
2023-05-19 00:00:00+05:30,INFY.NS,1151.9578558336234,1167.7783026634847,1148.9771919381424,1163.742919921875,11094136
2023-05-22 00:00:00+05:30,INFY.NS,1167.457405166064,1188.2303654109237,1164.9812057001773,1185.6624755859375,7625947
2023-05-23 00:00:00+05:30,INFY.NS,1191.5318755827825,1205.2429974114864,1189.560141232225,1192.3115234375,7436031
2023-05-24 00:00:00+05:30,INFY.NS,1188.8723607693044,1196.8513248198226,1184.2867235094584,1191.027587890625,4824077
2023-05-25 00:00:00+05:30,INFY.NS,1187.2214442639772,1198.6855370050355,1182.4065253127328,1196.255126953125,4334121
2023-05-26 00:00:00+05:30,INFY.NS,1197.768466581114,1213.7722960275548,1197.768466581114,1208.26953125,5521606
2023-05-29 00:00:00+05:30,INFY.NS,1222.2556544688687,1222.2556544688687,1201.2993155421436,1205.4722900390625,4419365
2023-05-30 00:00:00+05:30,INFY.NS,1206.0224833077132,1216.4777576450638,1200.6573106206852,1214.1390380859375,6274719
2023-05-31 00:00:00+05:30,INFY.NS,1210.4705525350664,1220.7882355808035,1205.24297124017,1209.049072265625,17800782
2023-06-01 00:00:00+05:30,INFY.NS,1212.9468193268542,1219.3208096161989,1208.8655354543341,1210.1495361328125,4277841
2023-06-02 00:00:00+05:30,INFY.NS,1216.655749596294,1220.2806442692772,1204.619361093427,1207.3612060546875,10909311
2023-06-05 00:00:00+05:30,INFY.NS,1212.008539400872,1217.0740205048828,1205.7812402951347,1212.4732666015625,5002553
2023-06-06 00:00:00+05:30,INFY.NS,1197.6949566393228,1197.6949566393228,1183.195490212996,1188.772216796875,10008100
2023-06-07 00:00:00+05:30,INFY.NS,1199.4608412306454,1202.7139314625765,1192.0252064148026,1198.0201416015625,5397578
2023-06-08 00:00:00+05:30,INFY.NS,1195.4643759367975,1200.8552576161196,1190.7241805063895,1192.3043212890625,5034942
2023-06-09 00:00:00+05:30,INFY.NS,1192.0252152176977,1192.0252152176977,1174.83030957908,1176.6427001953125,5339073
2023-06-12 00:00:00+05:30,INFY.NS,1183.6600847401096,1204.2939254038927,1183.1953575768823,1200.8084716796875,4785588
2023-06-13 00:00:00+05:30,INFY.NS,1208.1977083560882,1214.3320842529808,1205.548786202746,1212.7984619140625,4846587
2023-06-14 00:00:00+05:30,INFY.NS,1214.19280628768,1214.5180926556236,1201.970457495657,1208.66259765625,3457981
2023-06-15 00:00:00+05:30,INFY.NS,1202.6674808789603,1202.6674808789603,1192.1647141872293,1196.02197265625,6161155
2023-06-16 00:00:00+05:30,INFY.NS,1196.2076779215056,1209.6847652018955,1190.6774702485802,1200.5296630859375,8536287
2023-06-19 00:00:00+05:30,INFY.NS,1202.7139892578125,1207.8259884393565,1196.2543265846496,1202.7139892578125,4451787
2023-06-20 00:00:00+05:30,INFY.NS,1202.7140333935445,1212.9380321318201,1200.018592852604,1211.450927734375,4009180
2023-06-21 00:00:00+05:30,INFY.NS,1208.244295499256,1211.822785983513,1203.6435412463507,1207.6866455078125,4041529
2023-06-22 00:00:00+05:30,INFY.NS,1198.4384055285493,1198.4384055285493,1183.6600593630037,1191.1422119140625,6676607
2023-06-23 00:00:00+05:30,INFY.NS,1186.402095840736,1189.0975364568558,1174.2262651500378,1175.7598876953125,7239467
2023-06-26 00:00:00+05:30,INFY.NS,1180.6393770623117,1184.1248308422635,1173.2037423317481,1180.7322998046875,3403244
2023-06-27 00:00:00+05:30,INFY.NS,1189.7016346437479,1191.5605434478787,1184.3107537282526,1188.91162109375,3240024
2023-06-28 00:00:00+05:30,INFY.NS,1198.9960918811419,1205.2233905407331,1191.0028072936905,1202.1097412109375,5662358
2023-06-30 00:00:00+05:30,INFY.NS,1215.9122259231685,1244.446544670447,1212.4267718508554,1241.286376953125,12821692
2023-07-03 00:00:00+05:30,INFY.NS,1236.1743453719541,1251.0456156922185,1234.7336456761632,1239.61328125,7732412
2023-07-04 00:00:00+05:30,INFY.NS,1249.4656016820998,1251.0456287866502,1237.4756171691324,1250.255615234375,5797775
2023-07-05 00:00:00+05:30,INFY.NS,1262.059704711734,1262.152627465157,1246.3984198903297,1252.2540283203125,5414936
2023-07-06 00:00:00+05:30,INFY.NS,1247.8390092927943,1252.3932449368162,1242.819933005186,1249.09375,5963897
2023-07-07 00:00:00+05:30,INFY.NS,1239.8922016871068,1250.8598092744526,1231.8523982272873,1236.3602294921875,6295647
2023-07-10 00:00:00+05:30,INFY.NS,1242.26226225529,1247.2348203575655,1226.229174648363,1235.38427734375,3940315
2023-07-11 00:00:00+05:30,INFY.NS,1239.38090160913,1255.5999486675075,1233.3859662223854,1253.462158203125,6126128
2023-07-12 00:00:00+05:30,INFY.NS,1255.6929980734994,1256.5295297943235,1233.386090631779,1239.24169921875,8102770
2023-07-13 00:00:00+05:30,INFY.NS,1240.728739413603,1279.6729026631901,1236.9644035943056,1268.7982177734375,9977644
2023-07-14 00:00:00+05:30,INFY.NS,1283.251252109647,1329.1198044888868,1283.251252109647,1325.35546875,12833381
2023-07-17 00:00:00+05:30,INFY.NS,1325.3553796402884,1356.027373066275,1314.5273272735951,1322.5670166015625,11569884
2023-07-18 00:00:00+05:30,INFY.NS,1332.8376271158952,1373.6871031492155,1328.1903550548216,1371.131103515625,16743977
2023-07-19 00:00:00+05:30,INFY.NS,1381.1691978425513,1393.0662591967148,1357.6539568295507,1370.898681640625,13687062
2023-07-20 00:00:00+05:30,INFY.NS,1367.2274100444117,1367.2274100444117,1339.0648965954,1347.244140625,8347221
2023-07-21 00:00:00+05:30,INFY.NS,1227.065695806331,1254.7634832648805,1212.9380338227177,1237.6614990234375,45548305
2023-07-24 00:00:00+05:30,INFY.NS,1246.3982153586667,1254.6703813141746,1240.124398838405,1242.30859375,8859789
2023-07-25 00:00:00+05:30,INFY.NS,1242.680664660333,1248.1179507855234,1230.8301198028764,1240.449951171875,6801982
2023-07-26 00:00:00+05:30,INFY.NS,1248.2571728357643,1254.7633531856156,1244.9111599190257,1253.6944580078125,5528885
2023-07-27 00:00:00+05:30,INFY.NS,1262.7567654377913,1267.5899965472738,1252.0216348505492,1257.6912841796875,9191861
2023-07-28 00:00:00+05:30,INFY.NS,1258.341663718946,1267.6362065886192,1241.7509273883345,1245.9334716796875,6122735
2023-07-31 00:00:00+05:30,INFY.NS,1253.6016166280715,1261.7343425932213,1239.1950734898064,1260.061279296875,7902180
2023-08-01 00:00:00+05:30,INFY.NS,1265.9169045571427,1272.4230854175687,1261.2696325139816,1268.89111328125,6064652
2023-08-02 00:00:00+05:30,INFY.NS,1272.7020250125254,1275.1649885403967,1253.322808944047,1261.1302490234375,7419145
2023-08-03 00:00:00+05:30,INFY.NS,1254.7634441524986,1270.145959906921,1253.8339897494227,1268.0546875,6503741
2023-08-04 00:00:00+05:30,INFY.NS,1272.3302261741662,1288.1309519095748,1265.9169677427412,1281.113525390625,5712345
2023-08-07 00:00:00+05:30,INFY.NS,1289.9897857158628,1296.5888892705716,1279.8587100541772,1294.72998046875,3729093
2023-08-08 00:00:00+05:30,INFY.NS,1294.5906405227167,1295.241326729345,1286.7367956063742,1292.1275634765625,4161877
2023-08-09 00:00:00+05:30,INFY.NS,1286.3649014591272,1297.5183543619519,1284.970719846274,1296.03125,4090828
2023-08-10 00:00:00+05:30,INFY.NS,1293.428738571801,1297.3325151820761,1287.8520120932285,1291.1051025390625,3873025
2023-08-11 00:00:00+05:30,INFY.NS,1293.800550711213,1298.3083819497344,1270.610708350301,1275.072021484375,5783517
2023-08-14 00:00:00+05:30,INFY.NS,1275.0719825934739,1296.5888744198694,1269.2628926543166,1295.2412109375,4304135
2023-08-16 00:00:00+05:30,INFY.NS,1311.274398380743,1319.7788159280838,1306.2553216018096,1318.43115234375,7735313
2023-08-17 00:00:00+05:30,INFY.NS,1319.825280033983,1319.825280033983,1306.812918118155,1311.971435546875,5618346
2023-08-18 00:00:00+05:30,INFY.NS,1304.6749501205963,1309.3222216013405,1288.3630952984504,1290.826171875,5134103
2023-08-21 00:00:00+05:30,INFY.NS,1291.7091441207042,1307.7422311767086,1289.2925855750334,1306.255126953125,3032722
2023-08-22 00:00:00+05:30,INFY.NS,1305.6044938755163,1306.8593480283198,1298.1224543541218,1304.7215576171875,2890714
2023-08-23 00:00:00+05:30,INFY.NS,1316.1073972557133,1316.665047189912,1306.4875671497327,1308.625244140625,2559125
2023-08-24 00:00:00+05:30,INFY.NS,1321.2194330950322,1324.5190416072762,1314.6667341741827,1323.1712646484375,5171963
2023-08-25 00:00:00+05:30,INFY.NS,1313.3189876716804,1322.148803936989,1311.8318834134902,1319.9180908203125,4307172
2023-08-28 00:00:00+05:30,INFY.NS,1319.9181310643203,1324.286634688253,1311.8319234109513,1315.7821044921875,3133464
2023-08-29 00:00:00+05:30,INFY.NS,1323.5431263001694,1323.914930768979,1315.4569180328365,1317.64111328125,3074444
2023-08-30 00:00:00+05:30,INFY.NS,1326.331539526786,1335.3007979273286,1323.5431760940035,1333.9066162109375,3070887
2023-08-31 00:00:00+05:30,INFY.NS,1333.906534483456,1342.968715084765,1327.8650807492497,1334.185302734375,9792735
2023-09-01 00:00:00+05:30,INFY.NS,1330.0026916597724,1343.9910253779606,1327.446692130181,1341.99267578125,3582133
2023-09-04 00:00:00+05:30,INFY.NS,1341.2027322887438,1366.2980017078678,1333.4882151949037,1361.74365234375,4609014
2023-09-05 00:00:00+05:30,INFY.NS,1361.650630132572,1375.6389635594269,1353.750268114738,1374.570068359375,5496840
2023-09-06 00:00:00+05:30,INFY.NS,1377.3584299899496,1378.2878843440208,1360.070601695981,1373.2222900390625,5075786
2023-09-07 00:00:00+05:30,INFY.NS,1366.855613248634,1369.4581309432015,1358.9088462312307,1362.7659912109375,4411743
2023-09-08 00:00:00+05:30,INFY.NS,1360.25649837947,1370.7128602563196,1357.1892535120792,1365.9261474609375,3125838
2023-09-11 00:00:00+05:30,INFY.NS,1365.9261069950462,1373.7800644251438,1361.1859124430616,1372.2928466796875,4182226
2023-09-12 00:00:00+05:30,INFY.NS,1377.91602975715,1397.8992976423294,1372.896953736093,1395.203857421875,6793161
2023-09-13 00:00:00+05:30,INFY.NS,1398.8288435447748,1398.8288435447748,1383.6322871056639,1392.64794921875,4804686
2023-09-14 00:00:00+05:30,INFY.NS,1398.8288446904617,1405.846270656975,1393.3915592483722,1400.6412353515625,6444213
2023-09-15 00:00:00+05:30,INFY.NS,1410.9117877236317,1411.2835921776357,1402.5466980730964,1404.9632568359375,8657816
2023-09-18 00:00:00+05:30,INFY.NS,1398.7358880088802,1398.7358880088802,1383.0280866448797,1386.56005859375,3991916
2023-09-20 00:00:00+05:30,INFY.NS,1372.0605053905272,1389.6272158004997,1372.0605053905272,1385.119384765625,4169337
2023-09-21 00:00:00+05:30,INFY.NS,1381.6806860439626,1398.4108676940168,1371.8748953044364,1395.808349609375,6779195
2023-09-22 00:00:00+05:30,INFY.NS,1386.6529684238076,1400.641188325793,1380.4255561991947,1390.6031494140625,5455613
2023-09-25 00:00:00+05:30,INFY.NS,1384.7476626343905,1384.7476626343905,1367.7387146063886,1370.1552734375,4217863
2023-09-26 00:00:00+05:30,INFY.NS,1374.8025733524212,1375.4996641903995,1356.0740434803138,1357.607666015625,3996528
2023-09-27 00:00:00+05:30,INFY.NS,1353.2855237091,1365.926080084956,1347.7553157505324,1363.509521484375,3863586
2023-09-28 00:00:00+05:30,INFY.NS,1364.3462461230529,1368.714636770685,1333.7671712132337,1337.9031982421875,5814602
2023-09-29 00:00:00+05:30,INFY.NS,1331.0716531169655,1344.7347011757531,1316.1074596363055,1334.185302734375,6068968
